datetime,temp,humidity,windspeed,windspeed,casual,registered,count,year,hour,season_1,season_2,season_3,season_4,holiday_0,holiday_1,workingday_0,workingday_1,weather_1,weather_2,weather_3,weather_4,dayofweek_0,dayofweek_1,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,log_count,log_casual,log_registered,log_windspeed
2012-07-15 10:00,0.755102041,66,8.9981,8.9981,141,241,382,2012,10,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.948034989,4.955827058,5.488937726,2.302395075
2012-07-15 11:00,0.816326531,52,11.0014,11.0014,170,281,451,2012,11,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.11368218,5.141663557,5.641907071,2.48502331
2012-07-15 12:00,0.836734694,47,7.0015,7.0015,153,336,489,2012,12,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.194405391,5.036952602,5.82008293,2.079629024
2012-07-15 13:00,0.857142857,41,7.0015,7.0015,171,309,480,2012,13,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.17586727,5.147494477,5.736572297,2.079629024
2012-07-15 14:00,0.897959184,37,16.9979,16.9979,162,314,476,2012,14,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.167516491,5.093750201,5.752572639,2.890255084
2012-07-15 15:00,0.857142857,47,8.9981,8.9981,182,307,489,2012,15,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.194405391,5.209486153,5.730099783,2.302395075
2012-07-15 16:00,0.857142857,41,15.0013,15.0013,152,343,495,2012,16,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.206575927,5.030437921,5.840641657,2.772669969
2012-07-15 17:00,0.795918367,59,32.9975,32.9975,122,314,436,2012,17,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,6.079933195,4.812184355,5.752572639,3.526286993
2012-07-15 18:00,0.714285714,79,23.9994,23.9994,84,228,312,2012,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5.746203191,4.442651256,5.433722004,3.218851825
2012-07-15 19:00,0.714285714,84,15.0013,15.0013,109,203,312,2012,19,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.746203191,4.700480366,5.318119994,2.772669969
2012-07-15 20:00,0.714285714,79,16.9979,16.9979,95,199,294,2012,20,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.686975356,4.564348191,5.298317367,2.890255084
2012-07-15 21:00,0.714285714,79,6.0032,6.0032,59,164,223,2012,21,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5.411646052,4.094344562,5.105945474,1.946367187
2012-07-15 22:00,0.714285714,74,7.0015,7.0015,34,96,130,2012,22,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.875197323,3.555348061,4.574710979,2.079629024
2012-07-15 23:00,0.714285714,79,8.9981,8.9981,25,66,91,2012,23,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4.521788577,3.258096538,4.204692619,2.302395075
2012-07-16 0:00,0.714285714,79,7.0015,7.0015,11,32,43,2012,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3.784189634,2.48490665,3.496507561,2.079629024
2012-07-16 1:00,0.693877551,74,12.998,12.998,1,10,11,2012,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2.48490665,0.693147181,2.397895273,2.638914462
2012-07-16 2:00,0.693877551,74,7.0015,7.0015,4,11,15,2012,2,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.772588722,1.609437912,2.48490665,2.079629024
2012-07-16 3:00,0.673469388,79,6.0032,6.0032,2,4,6,2012,3,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.945910149,1.098612289,1.609437912,1.946367187
2012-07-16 4:00,0.673469388,79,7.0015,7.0015,1,11,12,2012,4,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.564949357,0.693147181,2.48490665,2.079629024
2012-07-16 5:00,0.653061224,78,7.0015,7.0015,10,40,50,2012,5,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.931825633,2.397895273,3.713572067,2.079629024
2012-07-16 6:00,0.673469388,79,8.9981,8.9981,8,132,140,2012,6,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.94875989,2.197224577,4.890349128,2.302395075
2012-07-16 7:00,0.714285714,70,6.0032,6.0032,24,459,483,2012,7,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6.182084907,3.218875825,6.131226489,1.946367187
2012-07-16 8:00,0.734693878,66,7.0015,7.0015,48,619,667,2012,8,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6.504288174,3.891820298,6.429719478,2.079629024
2012-07-16 9:00,0.755102041,62,11.0014,11.0014,51,297,348,2012,9,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.855071922,3.951243719,5.697093487,2.48502331
2012-07-16 10:00,0.795918367,59,0,13.95882505,69,117,186,2012,10,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.231108617,4.248495242,4.770684624,2.70530143
2012-07-16 11:00,0.836734694,53,15.0013,15.0013,57,125,182,2012,11,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.209486153,4.060443011,4.836281907,2.772669969
2012-07-16 12:00,0.836734694,49,8.9981,8.9981,79,158,237,2012,12,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.472270674,4.382026635,5.068904202,2.302395075
2012-07-16 13:00,0.836734694,49,19.0012,19.0012,63,176,239,2012,13,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.480638923,4.158883083,5.176149733,2.995792272
2012-07-16 14:00,0.87755102,42,7.0015,7.0015,53,159,212,2012,14,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.361292166,3.988984047,5.075173815,2.079629024
2012-07-16 15:00,0.857142857,47,16.9979,16.9979,61,176,237,2012,15,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.472270674,4.127134385,5.176149733,2.890255084
2012-07-16 16:00,0.755102041,66,39.0007,39.0007,77,309,386,2012,16,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5.958424693,4.356708827,5.736572297,3.688896954
2012-07-16 17:00,0.755102041,66,39.0007,39.0007,86,669,755,2012,17,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6.628041376,4.465908119,6.507277712,3.688896954
2012-07-16 18:00,0.836734694,53,0,15.0420095,97,697,794,2012,18,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6.678342115,4.584967479,6.548219103,2.775210875
2012-07-16 19:00,0.795918367,63,8.9981,8.9981,92,503,595,2012,19,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6.390240667,4.532599493,6.222576268,2.302395075
2012-07-16 20:00,0.795918367,59,8.9981,8.9981,66,388,454,2012,20,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6.120297419,4.204692619,5.963579344,2.302395075
2012-07-16 21:00,0.755102041,66,8.9981,8.9981,45,283,328,2012,21,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.796057751,3.828641396,5.648974238,2.302395075
2012-07-16 22:00,0.755102041,62,6.0032,6.0032,56,228,284,2012,22,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.65248918,4.043051268,5.433722004,1.946367187
2012-07-16 23:00,0.734693878,74,6.0032,6.0032,27,139,166,2012,23,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.117993812,3.33220451,4.941642423,1.946367187
2012-07-17 0:00,0.714285714,84,7.0015,7.0015,10,43,53,2012,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.988984047,2.397895273,3.784189634,2.079629024
2012-07-17 1:00,0.734693878,70,0,10.70235265,4,21,25,2012,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.258096538,1.609437912,3.091042453,2.459789903
2012-07-17 2:00,0.714285714,70,6.0032,6.0032,1,6,7,2012,2,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2.079441542,0.693147181,1.945910149,1.946367187
2012-07-17 3:00,0.714285714,66,0,10.91736199,0,3,3,2012,3,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1.386294361,0,1.386294361,2.477996328
2012-07-17 4:00,0.714285714,62,0,11.3670991,0,7,7,2012,4,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2.079441542,0,2.079441542,2.515039648
2012-07-17 5:00,0.673469388,74,6.0032,6.0032,7,31,38,2012,5,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.663561646,2.079441542,3.465735903,1.946367187
2012-07-17 6:00,0.714285714,66,7.0015,7.0015,16,197,213,2012,6,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.365976015,2.833213344,5.288267031,2.079629024
2012-07-17 7:00,0.734693878,70,0,11.65584241,26,500,526,2012,7,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6.267200549,3.295836866,6.216606101,2.538118959
2012-07-17 8:00,0.795918367,55,0,13.72934385,43,618,661,2012,8,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6.495265556,3.784189634,6.428105273,2.689841684
2012-07-17 9:00,0.816326531,49,15.0013,15.0013,32,288,320,2012,9,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5.771441123,3.496507561,5.666426688,2.772669969
2012-07-17 10:00,0.836734694,49,12.998,12.998,37,122,159,2012,10,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5.075173815,3.63758616,4.812184355,2.638914462
2012-07-17 11:00,0.857142857,47,0,14.91565491,60,146,206,2012,11,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5.332718793,4.110873864,4.990432587,2.76730321
2012-07-17 12:00,0.897959184,35,0,15.92231992,80,174,254,2012,12,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5.541263545,4.394449155,5.164785974,2.828633456
2012-07-17 13:00,0.918367347,31,12.998,12.998,53,168,221,2012,13,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.402677382,3.988984047,5.129898715,2.638914462
2012-07-17 14:00,0.93877551,29,16.9979,16.9979,54,160,214,2012,14,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.370638028,4.007333185,5.081404365,2.890255084
2012-07-17 15:00,0.918367347,31,11.0014,11.0014,57,187,244,2012,15,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.501258211,4.060443011,5.236441963,2.48502331
2012-07-17 16:00,0.918367347,29,11.0014,11.0014,64,317,381,2012,16,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.945420609,4.17438727,5.762051383,2.48502331
2012-07-17 17:00,0.918367347,29,0,15.35267028,95,675,770,2012,17,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6.647688374,4.564348191,6.516193076,2.794391204
2012-07-17 18:00,0.897959184,33,12.998,12.998,60,712,772,2012,18,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6.650279049,4.110873864,6.56948142,2.638914462
2012-07-17 19:00,0.87755102,35,16.9979,16.9979,69,478,547,2012,19,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6.306275287,4.248495242,6.171700597,2.890255084
2012-07-17 20:00,0.857142857,34,11.0014,11.0014,52,375,427,2012,20,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6.059123196,3.970291914,5.929589143,2.48502331
2012-07-17 21:00,0.816326531,52,8.9981,8.9981,50,283,333,2012,21,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.811140993,3.931825633,5.648974238,2.302395075
2012-07-17 22:00,0.795918367,55,15.0013,15.0013,29,215,244,2012,22,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.501258211,3.401197382,5.375278408,2.772669969
2012-07-17 23:00,0.775510204,59,12.998,12.998,22,139,161,2012,23,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,5.087596335,3.135494216,4.941642423,2.638914462
2012-07-18 0:00,0.755102041,66,11.0014,11.0014,8,45,53,2012,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.988984047,2.197224577,3.828641396,2.48502331
2012-07-18 1:00,0.755102041,66,7.0015,7.0015,2,14,16,2012,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.833213344,1.098612289,2.708050201,2.079629024
2012-07-18 2:00,0.734693878,66,8.9981,8.9981,3,5,8,2012,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.197224577,1.386294361,1.791759469,2.302395075
2012-07-18 3:00,0.734693878,66,8.9981,8.9981,2,2,4,2012,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.609437912,1.098612289,1.098612289,2.302395075
2012-07-18 4:00,0.714285714,70,8.9981,8.9981,0,6,6,2012,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.945910149,0,1.945910149,2.302395075
2012-07-18 5:00,0.714285714,70,11.0014,11.0014,5,41,46,2012,5,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.850147602,1.791759469,3.737669618,2.48502331
2012-07-18 6:00,0.714285714,70,11.0014,11.0014,10,152,162,2012,6,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.093750201,2.397895273,5.030437921,2.48502331
2012-07-18 7:00,0.734693878,66,11.0014,11.0014,23,472,495,2012,7,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6.206575927,3.17805383,6.159095388,2.48502331
2012-07-18 8:00,0.775510204,62,7.0015,7.0015,55,624,679,2012,8,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6.522092798,4.025351691,6.43775165,2.079629024
2012-07-18 9:00,0.816326531,56,0,14.34699908,44,253,297,2012,9,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.697093487,3.80666249,5.537334267,2.730919955
2012-07-18 10:00,0.897959184,42,12.998,12.998,39,99,138,2012,10,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.934473933,3.688879454,4.605170186,2.638914462
2012-07-18 11:00,0.897959184,42,0,15.83931152,47,136,183,2012,11,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.214935758,3.871201011,4.919980926,2.823716124
2012-07-18 12:00,0.918367347,37,8.9981,8.9981,36,166,202,2012,12,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.313205979,3.610917913,5.117993812,2.302395075
2012-07-18 13:00,0.93877551,33,0,15.64260778,49,154,203,2012,13,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.318119994,3.912023005,5.043425117,2.811966141
2012-07-18 14:00,0.93877551,38,22.0028,22.0028,54,116,170,2012,14,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.141663557,4.007333185,4.762173935,3.135615948
2012-07-18 15:00,0.918367347,35,23.9994,23.9994,42,152,194,2012,15,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5.272999559,3.761200116,5.030437921,3.218851825
2012-07-18 16:00,0.734693878,66,16.9979,16.9979,34,190,224,2012,16,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.416100402,3.555348061,5.252273428,2.890255084
2012-07-18 17:00,0.734693878,70,16.9979,16.9979,35,335,370,2012,17,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.916202063,3.583518938,5.81711116,2.890255084
2012-07-18 18:00,0.755102041,62,8.9981,8.9981,63,580,643,2012,18,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6.467698726,4.158883083,6.364750757,2.302395075
2012-07-18 19:00,0.755102041,62,7.0015,7.0015,78,438,516,2012,19,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6.248042875,4.369447852,6.084499413,2.079629024
2012-07-18 20:00,0.734693878,62,6.0032,6.0032,56,310,366,2012,20,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.905361848,4.043051268,5.739792912,1.946367187
2012-07-18 21:00,0.755102041,62,0,11.955427,53,266,319,2012,21,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.768320996,3.988984047,5.587248658,2.561514773
2012-07-18 22:00,0.755102041,58,6.0032,6.0032,42,246,288,2012,22,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.666426688,3.761200116,5.509388337,1.946367187
2012-07-18 23:00,0.755102041,58,6.0032,6.0032,19,112,131,2012,23,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4.882801923,2.995732274,4.727387819,1.946367187
2012-07-19 0:00,0.734693878,66,6.0032,6.0032,16,50,66,2012,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.204692619,2.833213344,3.931825633,1.946367187
2012-07-19 1:00,0.734693878,66,6.0032,6.0032,6,19,25,2012,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3.258096538,1.945910149,2.995732274,1.946367187
2012-07-19 2:00,0.714285714,70,12.998,12.998,0,7,7,2012,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.079441542,0,2.079441542,2.638914462
2012-07-19 3:00,0.714285714,70,7.0015,7.0015,1,4,5,2012,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1.791759469,0.693147181,1.609437912,2.079629024
2012-07-19 4:00,0.714285714,70,7.0015,7.0015,0,8,8,2012,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.197224577,0,2.197224577,2.079629024
2012-07-19 5:00,0.714285714,70,7.0015,7.0015,5,35,40,2012,5,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.713572067,1.791759469,3.583518938,2.079629024
2012-07-19 6:00,0.714285714,66,8.9981,8.9981,8,144,152,2012,6,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.030437921,2.197224577,4.976733742,2.302395075
2012-07-19 7:00,0.734693878,58,19.0012,19.0012,23,450,473,2012,7,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.161207322,3.17805383,6.11146734,2.995792272
2012-07-19 8:00,0.755102041,58,16.9979,16.9979,32,625,657,2012,8,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.489204931,3.496507561,6.439350371,2.890255084
2012-07-19 9:00,0.755102041,58,19.0012,19.0012,36,282,318,2012,9,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5.765191103,3.610917913,5.645446898,2.995792272
2012-07-19 10:00,0.755102041,58,12.998,12.998,41,157,198,2012,10,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.293304825,3.737669618,5.062595033,2.638914462
2012-07-19 11:00,0.795918367,55,7.0015,7.0015,54,162,216,2012,11,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.379897354,4.007333185,5.093750201,2.079629024
2012-07-19 12:00,0.836734694,49,19.0012,19.0012,59,215,274,2012,12,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.616771098,4.094344562,5.375278408,2.995792272
2012-07-19 13:00,0.836734694,47,8.9981,8.9981,74,180,254,2012,13,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.541263545,4.317488114,5.198497031,2.302395075
2012-07-19 14:00,0.857142857,44,6.0032,6.0032,46,151,197,2012,14,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.288267031,3.850147602,5.023880521,1.946367187
2012-07-19 15:00,0.836734694,47,6.0032,6.0032,66,226,292,2012,15,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.680172609,4.204692619,5.424950017,1.946367187
2012-07-19 16:00,0.836734694,47,6.0032,6.0032,70,288,358,2012,16,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5.883322388,4.262679877,5.666426688,1.946367187
2012-07-19 17:00,0.857142857,41,0,16.16079874,93,678,771,2012,17,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.64898455,4.543294782,6.520621128,2.842627639
2012-07-19 18:00,0.857142857,41,12.998,12.998,93,684,777,2012,18,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.656726524,4.543294782,6.529418838,2.638914462
2012-07-19 19:00,0.836734694,44,16.9979,16.9979,53,480,533,2012,19,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.280395839,3.988984047,6.17586727,2.890255084
2012-07-19 20:00,0.816326531,49,11.0014,11.0014,65,440,505,2012,20,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,6.226536669,4.189654742,6.089044875,2.48502331
2012-07-19 21:00,0.653061224,89,16.9979,16.9979,38,294,332,2012,21,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,5.80814249,3.663561646,5.686975356,2.890255084
2012-07-19 22:00,0.653061224,89,16.9979,16.9979,6,62,68,2012,22,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4.234106505,1.945910149,4.143134726,2.890255084
2012-07-19 23:00,0.653061224,89,15.0013,15.0013,3,62,65,2012,23,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4.189654742,1.386294361,4.143134726,2.772669969
2012-08-01 0:00,0.673469388,79,11.0014,11.0014,3,44,47,2012,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.871201011,1.386294361,3.80666249,2.48502331
2012-08-01 1:00,0.653061224,83,6.0032,6.0032,5,28,33,2012,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.526360525,1.791759469,3.36729583,1.946367187
2012-08-01 2:00,0.632653061,83,7.0015,7.0015,0,13,13,2012,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.63905733,0,2.63905733,2.079629024
2012-08-01 3:00,0.632653061,83,7.0015,7.0015,0,7,7,2012,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.079441542,0,2.079441542,2.079629024
2012-08-01 4:00,0.632653061,78,8.9981,8.9981,1,3,4,2012,4,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1.609437912,0.693147181,1.386294361,2.302395075
2012-08-01 5:00,0.632653061,78,8.9981,8.9981,3,46,49,2012,5,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3.912023005,1.386294361,3.850147602,2.302395075
2012-08-01 6:00,0.632653061,78,8.9981,8.9981,6,179,185,2012,6,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.225746674,1.945910149,5.192956851,2.302395075
2012-08-01 7:00,0.632653061,83,8.9981,8.9981,19,468,487,2012,7,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6.190315406,2.995732274,6.150602768,2.302395075
2012-08-01 8:00,0.653061224,78,12.998,12.998,32,649,681,2012,8,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6.525029658,3.496507561,6.476972363,2.638914462
2012-08-01 9:00,0.673469388,74,6.0032,6.0032,34,316,350,2012,9,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5.860786223,3.555348061,5.758901774,1.946367187
2012-08-01 10:00,0.714285714,66,6.0032,6.0032,61,175,236,2012,10,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.468060141,4.127134385,5.170483995,1.946367187
2012-08-01 11:00,0.755102041,58,6.0032,6.0032,54,180,234,2012,11,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.459585514,4.007333185,5.198497031,1.946367187
2012-08-01 12:00,0.795918367,49,7.0015,7.0015,75,209,284,2012,12,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.65248918,4.33073334,5.347107531,2.079629024
2012-08-01 13:00,0.795918367,52,11.0014,11.0014,59,221,280,2012,13,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.638354669,4.094344562,5.402677382,2.48502331
2012-08-01 14:00,0.816326531,46,11.0014,11.0014,88,175,263,2012,14,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.575949103,4.48863637,5.170483995,2.48502331
2012-08-01 15:00,0.816326531,46,11.0014,11.0014,89,206,295,2012,15,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.690359454,4.49980967,5.332718793,2.48502331
2012-08-01 16:00,0.795918367,55,19.0012,19.0012,93,386,479,2012,16,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6.173786104,4.543294782,5.958424693,2.995792272
2012-08-01 17:00,0.795918367,49,11.0014,11.0014,103,734,837,2012,17,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6.7310181,4.644390899,6.599870499,2.48502331
2012-08-01 18:00,0.755102041,62,15.0013,15.0013,105,786,891,2012,18,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,6.793466133,4.663439094,6.668228248,2.772669969
2012-08-01 19:00,0.734693878,66,16.9979,16.9979,88,564,652,2012,19,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6.481577129,4.48863637,6.336825731,2.890255084
2012-08-01 20:00,0.734693878,66,11.0014,11.0014,65,448,513,2012,20,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,6.242223265,4.189654742,6.107022888,2.48502331
2012-08-01 21:00,0.714285714,70,8.9981,8.9981,36,284,320,2012,21,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.771441123,3.610917913,5.65248918,2.302395075
2012-08-01 22:00,0.714285714,70,7.0015,7.0015,37,251,288,2012,22,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.666426688,3.63758616,5.529429088,2.079629024
2012-08-01 23:00,0.693877551,74,0,10.8872581,18,134,152,2012,23,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5.030437921,2.944438979,4.905274778,2.475467079
2012-08-02 0:00,0.693877551,74,0,10.21414436,8,55,63,2012,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.158883083,2.197224577,4.025351691,2.417175871
2012-08-02 1:00,0.673469388,79,7.0015,7.0015,6,36,42,2012,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3.761200116,1.945910149,3.610917913,2.079629024
